<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
ABC,20180626,5.9273,5.9273,5.8450,5.8449,10060,7.2000,7.2000,7.1000,7.1000,0,0,0
ABC,20180625,5.9273,6.0919,5.9273,5.9273,2900,7.2000,7.4000,7.2000,7.2000,0,0,0
ABC,20180622,5.8449,6.1742,5.7626,5.9273,9100,7.1000,7.5000,7.0000,7.2000,0,0,0
ABC,20180621,5.8450,5.8450,5.7626,5.7626,4020,7.1000,7.1000,7.0000,7.0000,0,0,0
ABC,20180620,5.8449,6.0919,5.8449,6.0096,2600,7.1000,7.4000,7.1000,7.3000,0,0,0
ABC,20180619,5.8449,6.0919,5.8449,6.0919,4500,7.1000,7.4000,7.1000,7.4000,0,0,0
ABC,20180618,6.1742,6.1742,5.7626,5.7626,5000,7.5000,7.5000,7.0000,7.0000,0,0,0
ABC,20180615,6.3389,6.4212,6.1743,6.4212,13800,7.7000,7.8000,7.5000,7.8000,0,0,0
ABC,20180614,6.5035,6.5858,6.3389,6.3389,4400,7.9000,8.0000,7.7000,7.7000,0,0,0
ABC,20180613,6.1742,6.5035,6.1742,6.4212,20580,7.5000,7.9000,7.5000,7.8000,0,0,0
ABC,20180612,6.5035,6.5035,6.5035,6.5035,3040,7.9000,7.9000,7.9000,7.9000,0,0,0
ABC,20180611,6.5035,6.7505,6.4212,6.4212,29272,7.9000,8.2000,7.8000,7.8000,0,0,0
ABC,20180608,6.5035,6.5035,6.3389,6.4212,9421,7.9000,7.9000,7.7000,7.8000,0,0,0
ABC,20180607,6.4212,6.5858,6.2565,6.5035,12661,7.8000,8.0000,7.6000,7.9000,0,0,0
ABC,20180606,6.1742,6.5035,6.1742,6.5035,26793,7.5000,7.9000,7.5000,7.9000,0,0,0
ABC,20180605,6.5858,6.5858,5.4333,6.1742,17553,8.0000,8.0000,6.6000,7.5000,0,0,0
ABC,20180604,6.4212,6.5035,5.5980,6.1742,37437,7.8000,7.9000,6.8000,7.5000,0,0,0
ABC,20180601,6.5858,6.5858,6.4212,6.4212,9560,8.0000,8.0000,7.8000,7.8000,0,0,0
ABC,20180531,6.5858,6.5858,6.5035,6.5035,9000,8.0000,8.0000,7.9000,7.9000,0,0,0
ABC,20180530,6.5858,6.5858,6.1742,6.1742,6400,8.0000,8.0000,7.5000,7.5000,0,0,0
ABC,20180529,6.5859,6.8329,6.4213,6.8328,4745,8.0000,8.3000,7.8000,8.3000,0,0,0
ABC,20180528,6.9151,6.9974,6.5035,6.5859,10090,8.4000,8.5000,7.9000,8.0000,0,0,0
ABC,20180525,6.9975,6.9975,6.9151,6.9151,3100,8.5000,8.5000,8.4000,8.4000,0,0,0
ABC,20180524,7.3267,7.3267,7.1621,7.1621,13810,8.9000,8.9000,8.7000,8.7000,0,0,0
ABC,20180523,7.2445,7.4091,7.2445,7.2444,16000,8.8000,9.0000,8.8000,8.8000,0,0,0
ABC,20180522,7.4915,7.4915,6.9975,6.9975,21646,9.1000,9.1000,8.5000,8.5000,0,0,0
ABC,20180521,7.9030,7.9030,7.4914,7.6561,1210,9.6000,9.6000,9.1000,9.3000,0,0,0
ABC,20180518,8.2323,8.2323,7.4914,7.5737,12190,10.0000,10.0000,9.1000,9.2000,0,0,0
ABC,20180517,7.9030,7.9030,7.8207,7.8207,39400,9.6000,9.6000,9.5000,9.5000,0,0,0
ABC,20180516,7.9853,7.9853,7.8207,7.9030,16445,9.7000,9.7000,9.5000,9.6000,0,0,0
ABC,20180515,7.9853,7.9853,7.7384,7.8207,10076,9.7000,9.7000,9.4000,9.5000,0,0,0
ABC,20180514,7.5737,7.9853,7.4914,7.8207,27448,9.2000,9.7000,9.1000,9.5000,0,0,0
ABC,20180511,7.4091,7.5737,6.9975,7.4914,29810,9.0000,9.2000,8.5000,9.1000,0,0,0
ABC,20180510,7.4914,7.8207,7.0798,7.4091,56170,9.1000,9.5000,8.6000,9.0000,0,0,0
ABC,20180509,8.7262,8.7262,7.6560,7.7384,98600,10.6000,10.6000,9.3000,9.4000,0,0,0
ABC,20180508,9.4672,9.6318,8.2323,8.2323,134000,11.5000,11.7000,10.0000,10.0000,0,0,0
ABC,20180507,10.2904,10.2904,9.4671,9.4672,31200,12.5000,12.5000,11.5000,11.5000,0,0,0
ABC,20180504,10.3727,10.4550,10.3727,10.4550,14600,12.6000,12.7000,12.6000,12.7000,0,0,0
ABC,20180503,10.4551,10.4551,9.8788,10.2904,23900,12.7000,12.7000,12.0000,12.5000,0,0,0
ABC,20180502,11.1137,11.6899,9.1379,10.6197,25000,13.5000,14.2000,11.1000,12.9000,0,0,0
ABC,20180427,10.7020,10.8666,10.5374,10.8667,6600,13.0000,13.2000,12.8000,13.2000,0,0,0
ABC,20180426,10.8667,11.1136,10.7020,10.7020,21500,13.2000,13.5000,13.0000,13.0000,0,0,0
ABC,20180424,11.1136,11.1136,11.0313,11.0313,200,13.5000,13.5000,13.4000,13.4000,0,0,0
ABC,20180423,11.1960,11.1960,10.9490,10.9490,5790,13.6000,13.6000,13.3000,13.3000,0,0,0
ABC,20180420,11.1136,11.3606,11.1136,11.2783,10700,13.5000,13.8000,13.5000,13.7000,0,0,0
ABC,20180419,11.1960,11.1960,11.0313,11.0313,12000,13.6000,13.6000,13.4000,13.4000,0,0,0
ABC,20180418,11.1137,11.2783,11.1137,11.2783,9400,13.5000,13.7000,13.5000,13.7000,0,0,0
ABC,20180417,11.3606,11.3606,11.1959,11.2783,13100,13.8000,13.8000,13.6000,13.7000,0,0,0
ABC,20180416,11.7722,11.7722,11.0313,11.4429,3700,14.3000,14.3000,13.4000,13.9000,0,0,0
ABC,20180413,11.4429,11.5252,11.1136,11.5252,20320,13.9000,14.0000,13.5000,14.0000,0,0,0
ABC,20180412,11.6075,11.8545,11.5252,11.7722,35100,14.1000,14.4000,14.0000,14.3000,0,0,0
ABC,20180411,11.1959,11.9368,11.1959,11.5252,4600,13.6000,14.5000,13.6000,14.0000,0,0,0
ABC,20180410,11.5253,11.9369,10.2904,11.1136,83520,14.0000,14.5000,12.5000,13.5000,0,0,0
ABC,20180409,12.1838,12.3485,11.1960,11.6076,26600,14.8000,15.0000,13.6000,14.1000,0,0,0
ABC,20180406,12.3485,12.4308,12.0192,12.4308,12730,15.0000,15.1000,14.6000,15.1000,0,0,0
ABC,20180405,12.5131,12.6777,12.2661,12.2662,16900,15.2000,15.4000,14.9000,14.9000,0,0,0
ABC,20180404,12.2662,12.5955,12.1839,12.5954,8800,14.9000,15.3000,14.8000,15.3000,0,0,0
ABC,20180403,12.3485,12.6778,12.2662,12.6778,19200,15.0000,15.4000,14.9000,15.4000,0,0,0
ABC,20180402,12.3484,12.7600,12.3484,12.7601,23500,15.0000,15.5000,15.0000,15.5000,0,0,0
ABC,20180330,12.4308,12.5955,11.7722,12.5954,35300,15.1000,15.3000,14.3000,15.3000,0,0,0
ABC,20180329,12.5131,12.5131,11.6899,12.3485,17800,15.2000,15.2000,14.2000,15.0000,0,0,0
ABC,20180328,12.4308,12.4308,12.1839,12.1838,3500,15.1000,15.1000,14.8000,14.8000,0,0,0
ABC,20180327,12.1838,12.5954,12.1838,12.2662,9000,14.8000,15.3000,14.8000,14.9000,0,0,0
ABC,20180326,11.9369,12.3485,11.7723,12.1838,5600,14.5000,15.0000,14.3000,14.8000,0,0,0
ABC,20180323,12.3485,12.3485,11.6076,11.9369,91000,15.0000,15.0000,14.1000,14.5000,0,0,0
ABC,20180322,12.4308,12.8424,12.4308,12.8424,300,15.1000,15.6000,15.1000,15.6000,0,0,0
ABC,20180321,12.5955,12.6778,12.5131,12.5954,13200,15.3000,15.4000,15.2000,15.3000,0,0,0
ABC,20180320,12.7601,12.8424,12.7601,12.7601,15010,15.5000,15.6000,15.5000,15.5000,0,0,0
ABC,20180319,12.8424,12.8424,12.7601,12.7601,4300,15.6000,15.6000,15.5000,15.5000,0,0,0
ABC,20180316,12.5954,13.0070,12.5954,12.6778,1730,15.3000,15.8000,15.3000,15.4000,0,0,0
ABC,20180315,12.6778,12.6778,12.4308,12.5954,37100,15.4000,15.4000,15.1000,15.3000,0,0,0
ABC,20180314,12.7600,12.7600,12.6777,12.6778,13700,15.5000,15.5000,15.4000,15.4000,0,0,0
ABC,20180313,13.0070,13.0070,12.5954,12.5954,24600,15.8000,15.8000,15.3000,15.3000,0,0,0
ABC,20180312,13.1717,13.1717,12.7601,12.9247,4200,16.0000,16.0000,15.5000,15.7000,0,0,0
ABC,20180309,13.0071,13.3364,12.8425,12.9247,9700,15.8000,16.2000,15.6000,15.7000,0,0,0
ABC,20180308,13.0071,13.1717,13.0071,13.0071,9700,15.8000,16.0000,15.8000,15.8000,0,0,0
ABC,20180307,13.3363,13.3363,13.0071,13.1717,11300,16.2000,16.2000,15.8000,16.0000,0,0,0
ABC,20180306,13.0894,13.2541,13.0894,13.1717,2700,15.9000,16.1000,15.9000,16.0000,0,0,0
ABC,20180305,13.1717,13.1717,12.9247,13.0071,14500,16.0000,16.0000,15.7000,15.8000,0,0,0
ABC,20180302,13.3364,13.3364,13.0071,13.2540,14200,16.2000,16.2000,15.8000,16.1000,0,0,0
ABC,20180301,13.1717,13.4186,13.1717,13.3364,13166,16.0000,16.3000,16.0000,16.2000,0,0,0
ABC,20180228,13.1718,13.3364,12.5955,13.2540,11800,16.0000,16.2000,15.3000,16.1000,39,0,0
ABC,20180227,13.4187,13.4187,12.8424,13.3364,16800,16.3000,16.3000,15.6000,16.2000,0,0,0
ABC,20180226,13.6656,13.7479,13.1717,13.1717,31200,16.6000,16.7000,16.0000,16.0000,0,0,0
ABC,20180223,13.9127,13.9127,13.5010,13.6656,26000,16.9000,16.9000,16.4000,16.6000,0,0,0
ABC,20180222,13.4187,13.6657,13.2541,13.3364,26060,16.3000,16.6000,16.1000,16.2000,0,0,0
ABC,20180221,13.2540,13.4186,12.9247,13.4187,26147,16.1000,16.3000,15.7000,16.3000,0,0,0
ABC,20180213,12.6778,13.3364,12.6778,13.2540,53752,15.4000,16.2000,15.4000,16.1000,0,0,0
ABC,20180212,12.1838,12.6777,12.1838,12.6778,5100,14.8000,15.4000,14.8000,15.4000,0,0,0
ABC,20180209,12.3485,12.3485,12.0192,12.1838,14440,15.0000,15.0000,14.6000,14.8000,0,0,0
